 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 0 0
 3 2 0 0 0
 4 2 0 0 0
 5 3 0 1 0
 6 3 0 1 0
 7 3 0 1 0
 8 3 0 1 0
 9 3 0 1 0
 10 3 0 1 0
 11 3 0 1 0
 12 3 0 1 0
 13 3 0 1 0
 14 3 0 1 0
 15 3 0 1 0
 16 3 0 1 0
 17 3 0 1 0
 18 3 0 1 1
 19 3 0 1 1
 20 3 0 1 1
 21 3 0 1 1
 22 3 0 1 1
 23 3 0 1 1
 24 3 0 1 1
 25 3 0 1 1
 26 3 0 1 1
 27 3 0 1 1
 28 3 0 1 1
 29 3 0 1 1
 30 3 0 1 1
 31 3 0 1 1
 32 3 0 1 1
 33 3 0 1 1
 34 3 0 1 1
 35 3 0 1 1
 36 3 0 1 1
 37 3 0 1 1
 38 3 0 1 1
 39 3 0 1 1
 40 3 0 1 1
 41 3 0 1 1
 42 3 0 1 1
 43 3 0 1 1
 44 3 0 1 1
 45 3 0 1 1
 46 3 0 1 1
 47 3 0 1 1
 48 3 0 1 1
 49 3 0 1 1
 50 3 0 1 1
 51 3 0 1 1
 52 3 0 1 1
 53 3 0 1 1
 54 3 0 1 1
 55 3 0 1 1
 56 3 0 1 1
 57 3 0 1 1
 58 3 0 1 1
 59 3 0 1 1
 60 3 0 1 1
 61 3 0 1 1
 62 4 0 1 1
 63 5 0 1 1
 64 5 0 1 1
 65 5 0 1 1
 66 5 0 1 1
 67 5 0 1 1
 68 5 0 1 1
 69 5 0 1 1
 70 5 0 1 1
 71 5 0 1 1
 72 5 0 1 1
 73 5 0 1 1
 74 5 0 1 1
 75 5 0 1 1
 76 5 0 1 1
 77 5 0 1 1
 78 5 0 1 1
 79 5 0 1 1
 80 5 0 1 1
 81 5 0 1 1
 82 5 0 1 1
 83 5 0 1 1
 84 5 0 1 1
 85 5 0 1 1
 86 5 0 1 1
 87 5 0 1 1
 88 5 0 1 1
 89 5 0 1 1
 90 5 0 1 1
 91 5 0 1 1
 92 5 0 1 1
 93 5 0 1 1
 94 5 0 1 1
 95 5 0 1 1
 96 5 0 1 1
 97 5 0 1 1
 98 5 0 1 1
 99 5 0 1 1
 100 5 0 1 1
