 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 0 1 0
 3 3 0 1 0
 4 3 0 1 0
 5 3 0 2 0
 6 3 0 2 0
 7 3 0 2 0
 8 3 0 2 0
 9 3 0 2 0
 10 3 0 3 0
 11 3 0 3 0
 12 3 0 3 0
 13 3 0 3 0
 14 3 0 3 0
 15 3 0 3 0
 16 3 0 3 0
 17 3 0 3 0
 18 4 0 3 0
 19 4 0 3 0
 20 4 0 3 0
 21 4 0 3 0
 22 4 0 3 0
 23 4 0 3 0
 24 4 0 3 0
 25 4 0 3 0
 26 4 0 3 0
 27 4 0 3 0
 28 4 0 3 0
 29 4 0 3 0
 30 4 0 3 0
 31 4 0 3 0
 32 4 0 3 0
 33 4 0 3 0
 34 4 0 3 0
 35 4 0 3 0
 36 4 0 3 0
 37 4 0 3 0
 38 4 0 3 0
 39 5 0 3 0
 40 5 0 3 0
 41 5 0 3 0
 42 5 0 3 0
 43 5 0 3 0
 44 5 0 3 0
 45 5 0 3 0
 46 5 0 3 0
 47 5 0 3 0
 48 5 0 3 0
 49 5 0 3 0
 50 5 0 3 0
 51 5 0 3 0
 52 5 0 3 0
 53 5 0 3 0
 54 5 0 3 0
 55 5 0 3 0
 56 5 0 3 0
 57 5 0 3 0
 58 5 0 3 0
 59 5 0 3 0
 60 5 0 3 0
 61 5 0 3 0
 62 5 0 3 0
 63 5 0 3 0
 64 5 0 3 0
 65 5 0 3 0
 66 5 0 3 0
 67 5 0 3 0
 68 5 0 3 0
 69 5 0 3 0
 70 5 0 3 0
 71 5 0 3 0
 72 5 0 3 0
 73 5 0 3 0
 74 5 0 3 0
 75 5 0 3 0
 76 5 0 3 0
 77 5 0 3 0
 78 5 0 3 0
 79 5 0 3 0
 80 5 0 3 0
 81 5 0 3 0
 82 5 0 3 0
 83 5 0 3 0
 84 5 0 3 0
 85 5 0 3 0
 86 5 0 3 0
 87 5 0 3 0
 88 5 0 3 0
 89 5 0 3 0
 90 5 0 3 0
 91 5 0 3 0
 92 5 0 3 0
 93 5 0 3 0
 94 5 0 3 0
 95 5 0 3 0
 96 5 0 3 0
 97 5 0 3 0
 98 5 0 3 0
 99 5 0 3 0
 100 5 0 3 0
