 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 0 0 1 0
 4 0 0 1 1
 5 0 0 2 1
 6 0 0 2 1
 7 0 0 2 1
 8 0 0 2 1
 9 0 0 2 1
 10 0 0 2 1
 11 0 0 3 1
 12 0 0 3 1
 13 0 0 3 1
 14 0 0 3 1
 15 0 0 3 1
 16 0 0 3 1
 17 0 0 4 1
 18 0 0 4 1
 19 0 0 4 1
 20 0 1 4 1
 21 0 1 4 1
 22 0 1 4 1
 23 0 1 4 1
 24 0 1 4 1
 25 0 1 4 1
 26 0 1 4 1
 27 0 1 4 1
 28 0 1 4 1
 29 0 1 4 1
 30 0 1 4 1
 31 0 1 4 1
 32 0 1 4 1
 33 0 1 4 1
 34 0 1 4 1
 35 0 1 4 1
 36 0 1 4 1
 37 0 1 4 1
 38 0 1 4 1
 39 0 1 4 1
 40 0 1 4 1
 41 0 1 4 1
 42 0 1 4 1
 43 0 1 4 1
 44 1 1 4 1
 45 1 1 4 1
 46 1 1 4 1
 47 1 1 4 1
 48 1 1 4 1
 49 1 1 4 1
 50 1 1 4 1
 51 1 1 4 1
 52 1 1 4 1
 53 1 1 4 1
 54 1 1 4 1
 55 1 1 4 1
 56 1 1 4 1
 57 1 1 4 1
 58 1 1 4 1
 59 1 1 4 1
 60 1 1 4 1
 61 1 1 4 1
 62 1 1 4 1
 63 1 1 4 1
 64 1 1 4 1
 65 1 1 4 1
 66 1 1 4 1
 67 1 1 4 1
 68 2 1 4 1
 69 2 1 4 1
 70 2 1 4 1
 71 2 1 4 1
 72 2 1 4 1
 73 2 1 4 1
 74 2 1 4 1
 75 2 1 4 1
 76 2 1 4 1
 77 2 1 4 1
 78 2 1 4 1
 79 2 1 4 1
 80 2 1 4 1
 81 2 1 4 1
 82 2 1 4 1
 83 2 1 4 1
 84 2 1 4 1
 85 2 1 4 1
 86 2 1 4 1
 87 2 1 4 1
 88 2 1 4 1
 89 2 1 4 1
 90 2 1 4 1
 91 2 1 4 1
 92 2 1 4 1
 93 2 1 4 1
 94 2 1 4 1
 95 2 1 4 1
 96 2 1 4 1
 97 2 1 4 1
 98 2 1 4 1
 99 2 1 4 1
 100 2 1 4 1
