 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 1 1
 3 0 0 1 2
 4 0 0 1 2
 5 1 0 1 2
 6 1 0 1 2
 7 1 0 2 2
 8 1 0 2 2
 9 2 0 2 2
 10 2 0 2 2
 11 2 0 2 2
 12 2 0 2 2
 13 2 0 2 2
 14 2 0 2 2
 15 2 0 2 2
 16 2 0 2 2
 17 2 0 2 2
 18 2 0 2 2
 19 2 0 2 2
 20 2 0 2 2
 21 2 0 2 2
 22 3 0 2 2
 23 3 0 2 2
 24 3 0 2 2
 25 3 1 2 2
 26 3 1 2 2
 27 3 1 2 2
 28 3 1 2 2
 29 3 1 2 2
 30 3 1 2 2
 31 4 1 2 2
 32 4 1 2 2
 33 4 1 2 2
 34 4 1 2 2
 35 4 1 2 2
 36 4 1 2 2
 37 4 1 2 2
 38 4 1 2 2
 39 4 1 2 2
 40 4 1 2 2
 41 4 1 2 2
 42 4 1 2 2
 43 4 1 2 2
 44 4 1 2 2
 45 4 1 2 2
 46 4 1 2 2
 47 4 1 2 2
 48 4 1 2 2
 49 4 1 2 2
 50 4 1 2 2
 51 4 1 2 2
 52 4 1 2 2
 53 4 1 2 2
 54 4 1 2 2
 55 4 1 2 2
 56 4 1 2 2
 57 4 1 2 2
 58 4 1 2 2
 59 4 1 2 2
 60 4 1 2 2
 61 4 1 2 2
 62 4 1 2 2
 63 4 1 2 2
 64 4 1 2 2
 65 4 1 2 2
 66 4 1 2 2
 67 4 1 2 2
 68 4 1 2 2
 69 4 1 2 2
 70 4 1 2 2
 71 4 1 2 2
 72 4 1 2 2
 73 4 1 2 2
 74 4 1 2 2
 75 4 1 2 2
 76 4 1 2 2
 77 4 1 2 2
 78 4 1 2 2
 79 4 1 2 2
 80 4 1 2 2
 81 4 1 2 2
 82 4 1 2 2
 83 4 1 2 2
 84 4 1 2 2
 85 4 1 2 2
 86 4 1 2 2
 87 4 1 2 2
 88 4 1 2 2
 89 5 1 2 2
 90 5 1 2 2
 91 5 1 2 2
 92 5 1 2 2
 93 5 1 2 2
 94 5 1 2 2
 95 5 1 2 2
 96 5 1 2 2
 97 5 1 2 2
 98 5 1 2 2
 99 5 1 2 2
 100 5 1 2 2
