 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 0 0 1 0
 4 0 0 1 0
 5 0 0 2 1
 6 0 0 2 1
 7 0 0 2 1
 8 0 0 3 1
 9 0 0 3 1
 10 0 0 3 1
 11 0 0 3 1
 12 0 0 4 1
 13 0 0 4 1
 14 0 0 4 1
 15 0 0 4 1
 16 0 0 4 1
 17 0 0 4 1
 18 0 0 4 1
 19 0 0 4 1
 20 0 0 4 1
 21 0 0 4 1
 22 0 0 4 1
 23 0 0 4 1
 24 0 0 4 1
 25 0 0 4 1
 26 0 0 4 1
 27 0 0 4 1
 28 0 0 4 1
 29 0 0 4 1
 30 0 0 4 1
 31 0 0 4 1
 32 0 0 4 1
 33 0 0 4 1
 34 0 0 4 1
 35 0 0 4 1
 36 0 0 4 1
 37 0 0 4 1
 38 0 0 4 1
 39 0 0 4 1
 40 0 0 4 1
 41 0 0 4 1
 42 0 0 4 1
 43 0 0 4 1
 44 0 0 4 1
 45 0 0 4 1
 46 0 0 4 1
 47 0 0 4 1
 48 0 0 4 1
 49 1 0 4 1
 50 1 0 4 1
 51 1 0 4 1
 52 1 0 4 1
 53 1 0 4 1
 54 1 0 4 1
 55 1 0 4 1
 56 1 0 4 1
 57 1 0 4 1
 58 1 0 4 1
 59 1 0 4 1
 60 1 0 4 1
 61 1 0 4 1
 62 1 0 4 1
 63 1 0 4 1
 64 1 0 4 1
 65 1 0 4 1
 66 1 0 4 1
 67 1 0 4 1
 68 1 0 4 1
 69 1 0 4 1
 70 1 0 4 1
 71 1 0 4 1
 72 1 0 4 1
 73 1 0 4 1
 74 1 0 4 1
 75 1 0 4 1
 76 1 0 4 1
 77 2 0 4 1
 78 2 0 4 1
 79 2 0 4 1
 80 2 0 4 1
 81 2 0 4 1
 82 2 0 4 1
 83 2 0 4 1
 84 2 0 4 1
 85 2 0 4 1
 86 2 0 4 1
 87 2 0 4 1
 88 2 0 4 1
 89 3 0 4 1
 90 3 0 4 1
 91 3 0 4 1
 92 3 0 4 1
 93 3 0 4 1
 94 3 0 4 1
 95 3 0 4 1
 96 3 0 4 1
 97 3 0 4 1
 98 3 0 4 1
 99 3 0 4 1
 100 3 0 4 1
