 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 1 0 0 0
 4 1 0 0 0
 5 2 0 0 0
 6 2 0 0 0
 7 3 1 0 0
 8 4 1 0 0
 9 4 1 0 0
 10 4 1 0 0
 11 4 1 0 0
 12 4 1 0 0
 13 4 1 0 0
 14 4 2 0 0
 15 4 2 0 0
 16 4 2 0 0
 17 5 2 0 0
 18 7 2 0 0
 19 7 2 0 0
 20 8 2 0 0
 21 8 2 0 0
 22 8 2 0 0
 23 8 2 0 0
 24 8 2 0 0
 25 8 2 0 0
 26 8 2 0 0
 27 8 2 0 0
 28 8 2 0 0
 29 8 2 0 0
 30 8 2 0 0
 31 8 2 0 0
 32 8 2 0 0
 33 8 2 0 0
 34 8 2 0 0
 35 8 2 0 0
 36 8 2 0 0
 37 8 2 0 0
 38 8 2 0 0
 39 8 2 0 0
 40 8 2 0 0
 41 8 2 0 0
 42 8 2 0 0
 43 8 2 0 0
 44 8 2 0 0
 45 8 2 0 0
 46 8 2 0 0
 47 8 2 0 0
 48 8 2 0 0
 49 8 2 0 0
 50 8 2 0 0
 51 8 2 0 0
 52 8 2 0 0
 53 8 2 0 0
 54 8 2 0 0
 55 8 2 0 0
 56 8 2 0 0
 57 8 2 0 0
 58 8 2 0 0
 59 8 2 0 0
 60 9 2 0 0
 61 9 2 0 0
 62 9 2 0 0
 63 10 2 0 0
 64 10 2 0 0
 65 11 2 0 0
 66 12 2 0 0
 67 12 2 0 0
 68 12 2 0 0
 69 12 2 0 0
 70 12 2 0 0
 71 12 2 0 0
 72 12 2 0 0
 73 12 2 0 0
 74 12 2 0 0
 75 12 2 0 0
 76 12 2 0 0
 77 12 2 0 0
 78 12 2 0 0
 79 12 2 0 0
 80 12 2 0 0
 81 12 2 0 0
 82 12 2 0 0
 83 12 2 0 0
 84 12 2 0 0
 85 12 2 0 0
 86 12 2 0 0
 87 12 2 0 0
 88 12 2 0 0
 89 12 2 0 0
 90 12 2 0 0
 91 12 2 0 0
 92 12 2 0 0
 93 12 2 0 0
 94 12 2 0 0
 95 12 2 0 0
 96 12 2 0 0
 97 12 2 0 0
 98 12 2 0 0
 99 12 2 0 0
 100 12 2 0 0
