 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 0 0
 3 1 0 0 0
 4 1 0 0 0
 5 2 0 0 0
 6 2 0 0 1
 7 2 0 0 1
 8 4 0 0 1
 9 4 0 0 1
 10 5 0 0 1
 11 5 0 0 1
 12 6 0 0 1
 13 6 0 0 1
 14 6 0 0 1
 15 6 0 0 1
 16 6 0 0 1
 17 6 0 0 1
 18 6 0 0 1
 19 6 0 1 1
 20 6 0 1 1
 21 6 0 1 1
 22 6 0 1 1
 23 6 0 1 1
 24 7 0 1 1
 25 7 0 1 1
 26 7 0 1 1
 27 7 0 1 1
 28 7 0 1 1
 29 7 0 1 1
 30 7 0 1 1
 31 7 0 1 1
 32 7 0 1 1
 33 7 0 1 1
 34 7 0 1 1
 35 7 0 1 1
 36 7 0 1 1
 37 7 0 1 1
 38 7 0 1 1
 39 7 0 1 1
 40 7 0 1 1
 41 8 0 1 1
 42 8 0 1 1
 43 8 0 1 1
 44 8 0 1 1
 45 8 0 1 1
 46 8 0 2 1
 47 8 0 2 1
 48 8 0 2 1
 49 8 0 2 1
 50 8 0 2 1
 51 8 0 2 1
 52 8 0 2 1
 53 8 0 2 1
 54 8 0 2 1
 55 8 0 2 1
 56 8 0 2 1
 57 8 0 2 1
 58 8 0 2 1
 59 8 0 2 1
 60 8 0 2 1
 61 8 0 2 1
 62 8 0 2 1
 63 8 0 2 1
 64 8 0 2 1
 65 8 0 2 1
 66 8 0 2 1
 67 8 0 2 1
 68 8 0 2 1
 69 8 0 2 1
 70 8 0 2 1
 71 8 0 2 1
 72 8 0 2 1
 73 8 0 2 1
 74 9 0 2 1
 75 9 0 2 1
 76 9 0 2 1
 77 9 0 2 1
 78 9 0 2 1
 79 9 0 2 1
 80 9 0 2 1
 81 9 0 2 1
 82 9 0 2 1
 83 9 0 2 1
 84 9 0 2 1
 85 9 0 2 1
 86 9 0 2 1
 87 9 0 2 1
 88 9 0 2 1
 89 9 0 2 1
 90 9 0 2 1
 91 9 0 2 1
 92 9 0 2 1
 93 9 0 2 1
 94 9 0 2 1
 95 9 0 2 1
 96 9 0 2 1
 97 9 0 2 1
 98 9 0 2 1
 99 9 0 2 1
 100 9 0 2 1
