 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 0 0
 3 1 0 0 0
 4 1 0 0 0
 5 1 0 0 0
 6 3 0 0 0
 7 4 0 1 0
 8 4 0 1 0
 9 4 0 1 0
 10 5 0 1 0
 11 5 0 1 0
 12 5 0 1 0
 13 5 0 1 0
 14 6 0 1 0
 15 6 0 1 0
 16 6 0 1 0
 17 6 0 1 0
 18 6 0 1 0
 19 6 0 1 0
 20 6 0 2 0
 21 6 0 2 0
 22 8 0 2 0
 23 8 0 2 0
 24 8 0 2 0
 25 8 0 2 0
 26 8 0 2 0
 27 8 0 2 0
 28 8 0 2 0
 29 9 0 2 0
 30 9 0 2 0
 31 9 0 2 0
 32 9 0 2 0
 33 9 0 2 0
 34 9 0 2 0
 35 9 0 2 0
 36 9 0 2 0
 37 9 0 2 0
 38 9 0 2 0
 39 9 0 2 0
 40 9 0 2 0
 41 9 0 2 0
 42 9 0 2 0
 43 9 0 2 0
 44 9 0 2 0
 45 9 0 2 0
 46 9 0 2 0
 47 9 0 2 0
 48 9 0 2 0
 49 9 0 2 0
 50 9 0 2 0
 51 10 0 2 0
 52 10 0 2 0
 53 10 0 2 0
 54 10 0 2 0
 55 10 0 2 0
 56 10 0 2 0
 57 10 0 2 0
 58 10 0 2 0
 59 10 0 2 0
 60 10 0 2 0
 61 10 0 2 0
 62 10 0 2 0
 63 11 0 2 0
 64 11 0 2 0
 65 11 0 2 0
 66 11 0 2 0
 67 11 0 2 0
 68 11 0 2 0
 69 11 0 2 0
 70 11 0 2 0
 71 11 0 2 0
 72 11 0 2 0
 73 12 0 2 0
 74 12 0 2 0
 75 12 0 2 0
 76 12 0 2 0
 77 12 0 2 0
 78 12 0 2 0
 79 12 0 2 0
 80 12 0 2 0
 81 12 0 2 0
 82 12 0 2 0
 83 12 0 2 0
 84 12 0 2 0
 85 12 0 2 0
 86 12 0 2 0
 87 12 0 2 0
 88 12 0 2 0
 89 12 0 2 0
 90 12 0 2 0
 91 12 0 2 0
 92 12 0 2 0
 93 12 1 2 0
 94 12 1 2 0
 95 12 1 2 0
 96 12 1 2 0
 97 12 1 2 0
 98 12 1 2 0
 99 12 1 2 0
 100 12 1 2 0
