 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 0 0
 3 2 0 0 0
 4 4 0 0 0
 5 5 0 0 0
 6 5 0 0 0
 7 5 0 0 0
 8 5 0 0 0
 9 5 0 1 0
 10 5 0 1 0
 11 5 0 2 0
 12 5 0 2 0
 13 5 0 2 0
 14 6 0 2 0
 15 6 0 2 0
 16 6 0 2 0
 17 6 0 2 0
 18 6 0 2 0
 19 6 0 2 0
 20 6 0 2 0
 21 7 0 2 0
 22 7 0 2 0
 23 7 0 2 0
 24 7 0 2 0
 25 7 0 2 0
 26 7 0 2 0
 27 7 0 2 0
 28 7 0 2 0
 29 7 0 2 0
 30 7 0 3 0
 31 8 0 3 0
 32 8 0 3 0
 33 8 0 3 0
 34 8 0 3 0
 35 8 0 3 0
 36 8 0 3 0
 37 8 0 3 0
 38 8 0 3 0
 39 8 0 3 0
 40 8 0 3 0
 41 8 1 3 0
 42 8 1 3 0
 43 8 1 3 0
 44 8 1 3 0
 45 8 1 3 0
 46 8 2 3 0
 47 8 2 3 0
 48 9 2 3 0
 49 10 2 3 0
 50 10 2 3 0
 51 10 2 3 0
 52 10 2 3 0
 53 10 2 3 0
 54 10 2 3 0
 55 10 2 3 0
 56 10 2 3 0
 57 10 2 3 0
 58 10 2 3 0
 59 10 2 3 0
 60 10 2 3 0
 61 10 2 3 0
 62 10 2 3 0
 63 10 2 3 0
 64 10 2 3 0
 65 10 2 3 0
 66 10 2 3 0
 67 10 2 3 0
 68 10 2 3 0
 69 10 2 3 0
 70 10 2 3 0
 71 10 3 3 0
 72 10 3 3 0
 73 10 3 3 0
 74 10 3 3 0
 75 10 3 3 0
 76 10 3 3 0
 77 10 4 3 0
 78 10 4 3 0
 79 10 4 3 0
 80 10 4 3 0
 81 10 4 3 0
 82 10 4 3 0
 83 10 4 3 0
 84 10 4 3 0
 85 10 4 3 0
 86 10 4 3 0
 87 10 4 3 0
 88 10 4 3 0
 89 10 4 3 0
 90 10 4 3 0
 91 10 4 3 0
 92 10 4 3 0
 93 10 4 3 0
 94 10 4 3 0
 95 10 4 3 0
 96 10 4 3 0
 97 10 4 3 0
 98 10 4 3 0
 99 10 4 3 0
 100 10 4 3 0
