 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 0 0 0 0
 4 0 0 0 0
 5 0 1 0 0
 6 0 1 0 0
 7 0 1 1 0
 8 1 1 1 0
 9 1 1 2 0
 10 1 2 2 0
 11 1 2 2 0
 12 3 2 2 0
 13 3 2 2 0
 14 3 2 2 0
 15 4 2 2 0
 16 4 2 2 0
 17 5 2 2 0
 18 5 2 3 0
 19 5 2 3 0
 20 5 2 3 0
 21 5 2 3 0
 22 5 2 3 0
 23 5 2 3 0
 24 5 2 3 0
 25 5 2 3 0
 26 5 2 3 0
 27 5 2 3 0
 28 5 3 3 0
 29 5 3 3 0
 30 5 3 3 0
 31 5 3 3 0
 32 5 3 3 0
 33 5 3 3 0
 34 5 3 3 0
 35 5 3 3 0
 36 5 3 3 0
 37 5 3 3 0
 38 5 3 3 0
 39 5 3 3 0
 40 5 3 3 0
 41 5 3 3 0
 42 5 3 3 0
 43 5 3 3 0
 44 5 3 3 0
 45 5 3 3 0
 46 5 4 3 0
 47 5 4 3 0
 48 5 4 3 0
 49 5 4 3 0
 50 5 4 3 0
 51 5 4 3 0
 52 5 4 3 0
 53 5 4 3 0
 54 5 4 3 0
 55 5 4 3 0
 56 5 4 3 0
 57 5 4 3 0
 58 5 4 3 0
 59 5 4 3 0
 60 5 4 3 0
 61 5 4 3 0
 62 5 4 3 0
 63 5 4 3 0
 64 5 4 3 0
 65 5 4 3 0
 66 5 4 3 0
 67 5 4 3 0
 68 5 4 3 0
 69 5 4 3 0
 70 5 4 3 0
 71 5 3 3 0
 72 5 3 3 0
 73 5 3 3 0
 74 5 3 3 0
 75 5 3 3 0
 76 5 3 3 0
 77 5 3 3 0
 78 5 3 3 0
 79 5 3 3 0
 80 5 3 3 0
 81 5 3 3 0
 82 5 3 3 0
 83 5 3 3 0
 84 5 3 3 0
 85 5 3 3 0
 86 5 3 3 0
 87 5 3 3 0
 88 5 3 3 0
 89 5 3 3 0
 90 5 3 3 0
 91 5 3 3 0
 92 5 3 3 0
 93 5 3 3 0
 94 5 3 3 0
 95 5 3 3 0
 96 5 3 3 0
 97 5 3 3 0
 98 5 3 3 0
 99 5 3 3 0
 100 5 3 3 0
